Employee_ID,Name,Age,Gender,Education,Department,Job_Title,Experience,Performance_Rating,Overtime,Work_Mode,City,Company_Size,Marital_Status,Certification_Count,Skills_Score,Years_At_Company,Promotion_Last_5_Years,Annual_Bonus,Monthly_Salary,Years_at_Company
2012,Becky Phillips,28.0,Male,Master's,HR,Sales Manager,6.0,1.0,No,Remote,Ghaziabad,Large,Single,3.0,88.0,5,No,123523,129237,
346,Charlene Velez,36.0,Female,Bachelor's,Marketing,Cloud Engineer,3.0,,Yes,Office,Delhi,Startup,Married,5.0,91.0,1,No,204036,216932,
4367,Michael Sullivan,54.0,Female,Bachelor's,HR,Marketing Executive,21.0,3.0,Yes,Office,Faridabad,Enterprise,Married,0.0,49.0,5,Yes,72321,180674,
1314,Katie Acosta,52.0,Female,Bachelor's,HR,Full Stack Developer,4.0,5.0,No,,Hyderabad,Medium,Married,1.0,92.0,1,No,37428,119873,
3803,Benjamin Thompson,46.0,Female,Diploma,Research,Sales Manager,19.0,2.0,Yes,Office,Indore,Large,Single,7.0,91.0,17,No,71071,161200,
1556,Chelsea Hansen,36.0,Female,Master's,Administration,Marketing Executive,16.0,2.0,No,Hybrid,Lucknow,Startup,Married,4.0,,7,No,195245,138746,
1276,Charlotte Johnson,56.0,Male,Bachelor's,Legal,Product Manager,14.0,1.0,No,Remote,Indore,Medium,Single,10.0,84.0,1,No,83560,163481,
2377,Tara Zimmerman,,Female,Master's,Sales,Data Engineer,14.0,3.0,Yes,Office,Hyderabad,Medium,Married,5.0,85.0,11,No,156406,166698,
3115,Richard Peterson,58.0,Female,Diploma,,Finance Analyst,15.0,4.0,No,Office,Ghaziabad,Medium,Single,8.0,88.0,0,Yes,62607,137476,
4316,Linda Perkins,44.0,Female,Bachelor's,Operations,HR Executive,,5.0,No,,Ghaziabad,Medium,Married,3.0,49.0,8,No,292708,415425,
3012,Mr. Martin Schwartz MD,57.0,Male,Bachelor's,Operations,Sales Manager,31.0,1.0,No,Remote,Gurgaon,Large,Single,1.0,88.0,3,No,165748,183597,
496,Stephanie Serrano,44.0,Male,Bachelor's,Legal,Full Stack Developer,22.0,5.0,Yes,Remote,Ghaziabad,Large,Married,,100.0,16,Yes,53545,195829,
2489,Robin Pennington,24.0,Female,Bachelor's,Marketing,Software Engineer,,2.0,No,Hybrid,Delhi,Medium,Single,8.0,89.0,0,No,195813,99489,
4685,Allison Webb,29.0,Female,Bachelor's,Research,Finance Analyst,4.0,5.0,No,Hybrid,Faridabad,Enterprise,Married,10.0,91.0,4,No,143538,142081,
942,Kelly Parker,37.0,Female,Bachelor's,Administration,Backend Developer,16.0,2.0,Yes,Office,Lucknow,Startup,Married,3.0,74.0,5,No,80805,136906,
1768,Rebecca Cole,22.0,Male,Bachelor's,Sales,Accountant,1.0,4.0,No,Office,Gurgaon,Large,Single,1.0,86.0,1,No,156335,100083,
4911,Lisa Gomez,32.0,Male,Master's,Legal,Full Stack Developer,9.0,2.0,Yes,Office,Mumbai,Large,Single,6.0,100.0,3,No,168168,153932,
817,Anthony Houston,,Female,Master's,Operations,HR Executive,11.0,2.0,No,Office,Faridabad,Startup,Married,8.0,43.0,7,Yes,86046,118576,
4081,Larry Bowen,56.0,Male,High School,Marketing,Data Scientist,6.0,2.0,No,Office,Ghaziabad,Medium,Single,5.0,42.0,0,Yes,178084,123571,
112,Michelle Doyle,22.0,Male,Bachelor's,Research,DevOps Engineer,0.0,1.0,Yes,Office,Hyderabad,Enterprise,Married,5.0,,0,No,30382,123034,
4675,Wesley Brown,23.0,Male,Bachelor's,Legal,Database Administrator,0.0,2.0,No,Hybrid,Lucknow,Medium,Single,7.0,96.0,0,No,177573,99063,
1155,Pamela Golden,21.0,Female,High School,Research,Sales Executive,0.0,3.0,No,Office,Noida,Medium,Married,3.0,48.0,0,No,45973,61083,
1255,Javier Rogers,23.0,Male,Bachelor's,Operations,Software Engineer,0.0,1.0,No,,Chennai,Medium,Married,7.0,85.0,0,No,55980,88831,
2639,Amanda Hudson,34.0,Male,,IT,Backend Developer,6.0,1.0,Yes,Hybrid,Jaipur,Enterprise,Married,4.0,81.0,6,Yes,114209,142716,
3657,Joseph Elliott,33.0,Female,Diploma,IT,ML Engineer,12.0,5.0,Yes,Hybrid,Ghaziabad,Medium,Single,,45.0,11,No,192686,155070,
236,Dale Graham,43.0,Male,Bachelor's,Administration,Marketing Manager,7.0,4.0,No,Office,Faridabad,Large,Single,4.0,65.0,5,No,58225,124867,
1159,Michael Cannon,42.0,Female,Bachelor's,Administration,Marketing Manager,16.0,4.0,No,Hybrid,Hyderabad,Medium,Married,2.0,63.0,9,No,189660,139045,
4822,Crystal Thomas,47.0,Female,Diploma,Customer Support,Data Engineer,8.0,3.0,No,Office,Jaipur,Enterprise,Married,0.0,89.0,5,No,361508,405333,
3430,Mitchell Graves,23.0,Male,High School,HR,Cloud Engineer,2.0,2.0,No,Remote,Lucknow,Medium,Married,8.0,93.0,0,No,149333,109260,
267,Tiffany Stout,57.0,Male,Diploma,Legal,ML Engineer,29.0,5.0,No,Hybrid,Ahmedabad,Medium,Single,3.0,58.0,12,No,73311,178170,
4195,Anthony Frost,33.0,Male,Bachelor's,HR,Data Engineer,12.0,1.0,No,Office,Mumbai,Startup,Single,7.0,75.0,7,Yes,64934,144360,
2868,Michael Baldwin,21.0,Female,Bachelor's,Marketing,Network Engineer,0.0,1.0,No,Office,Noida,Large,Married,4.0,72.0,0,No,183779,92233,
2663,Christopher Smith,49.0,Female,,Sales,Finance Analyst,14.0,,No,Hybrid,Pune,Medium,Single,1.0,65.0,5,No,188015,132109,
4115,William Burton,60.0,Male,Master's,Research,Database Administrator,14.0,2.0,No,Hybrid,Mumbai,Large,Married,7.0,70.0,5,Yes,136345,166720,
1749,Danielle Briggs,41.0,Male,Master's,Administration,Data Analyst,6.0,3.0,No,Office,Faridabad,Medium,Married,10.0,49.0,1,No,133971,119605,
1836,James Thompson,,Female,Bachelor's,Sales,Business Analyst,2.0,2.0,No,Hybrid,Ghaziabad,Large,Married,4.0,52.0,2,Yes,85116,105959,
671,Denise Mcpherson,39.0,Male,Diploma,Administration,Data Scientist,10.0,5.0,No,Office,Lucknow,Large,Married,10.0,85.0,7,No,60667,150864,
4067,Charles Evans,50.0,Male,Master's,Customer Support,Database Administrator,13.0,4.0,No,Hybrid,Noida,Startup,Single,,68.0,0,Yes,117309,457725,
910,Jacob Sparks,35.0,Female,Bachelor's,HR,QA Engineer,10.0,3.0,No,,Jaipur,Startup,Married,0.0,84.0,8,No,31255,100450,
4255,Jimmy Williams,24.0,Female,Bachelor's,Marketing,Marketing Manager,0.0,4.0,No,Remote,Lucknow,Medium,Single,8.0,44.0,0,No,45494,97037,
748,Stephanie Richardson,45.0,Female,Diploma,Sales,HR Manager,,2.0,Yes,Remote,Ahmedabad,Medium,Single,4.0,,7,No,156450,131438,
2386,Stephen Garcia,46.0,Female,Bachelor's,Legal,Full Stack Developer,12.0,2.0,No,Office,Delhi,Enterprise,Married,10.0,52.0,10,No,125495,149229,
2907,Cindy Ferguson,32.0,Female,Bachelor's,Finance,Software Engineer,9.0,3.0,No,Office,Jaipur,Large,Single,,49.0,7,No,150309,117332,
3543,Shane Moore,29.0,Male,PhD,Legal,Finance Analyst,2.0,1.0,No,Remote,Lucknow,Startup,Married,10.0,59.0,1,No,103370,122026,
816,Thomas Briggs,58.0,Male,Bachelor's,IT,Marketing Manager,14.0,3.0,No,Hybrid,Jaipur,Startup,Married,8.0,51.0,12,No,52628,134846,
4839,John Pittman,47.0,Female,,HR,Accountant,2.0,3.0,No,Hybrid,Gurgaon,Large,Married,4.0,79.0,1,No,80076,108072,
690,Robert Chaney,34.0,Female,High School,Legal,ML Engineer,13.0,,No,Office,Indore,Large,Single,9.0,,7,No,172402,136668,
4739,Arthur Brown,60.0,Male,Master's,HR,Cyber Security Analyst,35.0,5.0,No,Office,Ghaziabad,Large,Divorced,10.0,41.0,7,No,94310,210421,
1435,Richard Nelson,29.0,Male,Diploma,Marketing,ML Engineer,7.0,5.0,No,Office,Noida,Startup,Divorced,6.0,92.0,3,No,105148,135265,
1803,Dr. Morgan Ellison DVM,28.0,Male,Bachelor's,Sales,Frontend Developer,,5.0,No,Remote,Lucknow,Enterprise,Married,8.0,93.0,2,Yes,87089,151866,
4254,Andrew Paul,41.0,Female,Bachelor's,Legal,ML Engineer,11.0,1.0,Yes,Hybrid,Ahmedabad,Startup,Divorced,1.0,71.0,6,No,151160,138154,
323,Sharon Smith,21.0,Male,Bachelor's,Operations,Finance Analyst,1.0,2.0,Yes,Office,Hyderabad,Medium,Divorced,10.0,,0,Yes,96396,116137,
3966,Edwin Hunter,22.0,Male,Bachelor's,Marketing,Marketing Manager,2.0,1.0,No,Remote,Ghaziabad,Startup,Married,2.0,40.0,2,No,179942,85779,
1029,Dr. Hannah Bryant,,Male,Master's,Marketing,Accountant,0.0,5.0,No,Hybrid,Indore,Medium,Single,2.0,91.0,0,No,143355,103311,
104,Michael Williams,22.0,Male,Bachelor's,Research,Cyber Security Analyst,0.0,4.0,Yes,Hybrid,Hyderabad,Medium,Married,9.0,95.0,0,No,127971,127382,
4047,Matthew Valenzuela,53.0,Female,Bachelor's,Administration,Product Manager,15.0,1.0,No,Hybrid,Noida,Enterprise,Single,0.0,64.0,5,No,103496,157902,
2854,Logan Smith,29.0,Male,Master's,IT,Accountant,1.0,3.0,Yes,Hybrid,Hyderabad,Enterprise,Single,2.0,95.0,1,No,35882,120881,
4203,Brian Evans,32.0,Female,Diploma,Legal,Data Analyst,,3.0,No,Office,Chennai,Startup,Married,1.0,90.0,2,No,81736,80077,
117,Krystal Jones,36.0,Female,Bachelor's,Administration,HR Executive,0.0,5.0,No,Office,Faridabad,Large,Married,1.0,76.0,0,No,91229,88276,
1814,Todd White,57.0,Female,Bachelor's,Legal,Business Analyst,29.0,3.0,No,Office,Gurgaon,Medium,Married,8.0,,11,Yes,42365,196450,
2025,Rebecca Pierce,48.0,Male,Bachelor's,Operations,Full Stack Developer,8.0,5.0,No,Hybrid,Pune,Large,Single,7.0,45.0,1,No,209156,261438,
4931,Beth Berry,48.0,Male,,Marketing,Database Administrator,,1.0,Yes,Office,Ahmedabad,Large,Married,2.0,67.0,1,No,126617,106720,
1268,Melinda Rogers,24.0,Male,Diploma,Sales,Product Manager,3.0,3.0,No,Hybrid,Indore,Medium,Single,3.0,76.0,1,No,51712,119296,
932,Thomas Hanson,34.0,Male,Diploma,Administration,Sales Executive,14.0,2.0,No,Hybrid,Hyderabad,Medium,Single,2.0,92.0,11,Yes,177795,121833,
4702,Whitney Moore,24.0,Female,Bachelor's,Marketing,Data Analyst,3.0,5.0,No,Hybrid,Ghaziabad,Startup,Married,6.0,48.0,2,No,111629,89820,
1282,Angel Glover,36.0,Female,Bachelor's,Administration,ML Engineer,10.0,1.0,No,Hybrid,Indore,Startup,Divorced,6.0,52.0,8,No,198781,136784,
4176,Jennifer Hunter,24.0,Female,PhD,Research,Cyber Security Analyst,0.0,3.0,Yes,Remote,Ahmedabad,Medium,Married,4.0,64.0,0,No,78963,142767,
3861,David Taylor,25.0,Female,Master's,Administration,Product Manager,3.0,4.0,No,Hybrid,Bangalore,Medium,Single,6.0,77.0,3,No,58677,142042,
4903,Jonathan Huff,44.0,Male,Diploma,,Data Scientist,17.0,5.0,No,Hybrid,Lucknow,Medium,Married,8.0,57.0,17,No,50597,154486,
2241,Lynn Smith,31.0,Male,Diploma,Administration,Business Analyst,3.0,5.0,No,Hybrid,Mumbai,Medium,Married,2.0,92.0,2,Yes,147401,114746,
75,Jack Atkinson,46.0,Male,PhD,Administration,Data Scientist,8.0,5.0,Yes,Remote,Delhi,Medium,Married,0.0,100.0,2,No,177757,171884,
4305,Tony Nelson,32.0,Male,PhD,Finance,Frontend Developer,12.0,,No,Office,Indore,Medium,Married,1.0,66.0,2,No,198034,149476,
2965,Dr. Dominique Phillips DDS,52.0,Male,Bachelor's,Administration,Frontend Developer,5.0,3.0,No,Office,Delhi,Medium,Single,5.0,76.0,2,Yes,111540,115406,
4815,Mr. Cameron Hurst,54.0,Male,Diploma,Operations,Data Scientist,26.0,3.0,No,Remote,Ahmedabad,Startup,Married,5.0,97.0,0,No,174697,161734,
4118,James White,28.0,Male,Diploma,Marketing,Cloud Engineer,3.0,1.0,No,Remote,Chennai,Medium,Married,3.0,61.0,0,No,173751,103010,
4779,Jennifer Johnson,39.0,Female,Bachelor's,Finance,Project Manager,9.0,5.0,No,Remote,Noida,Startup,Single,,96.0,0,Yes,70655,154158,
4285,Melissa Green,33.0,Female,Bachelor's,IT,Software Engineer,13.0,3.0,No,Office,Delhi,Large,Single,10.0,50.0,13,No,64392,128206,
2869,Robert Austin,37.0,Male,Bachelor's,Sales,ML Engineer,5.0,,Yes,Hybrid,Lucknow,Enterprise,Divorced,5.0,49.0,2,Yes,186011,155496,
44,Melissa Logan,35.0,Male,Master's,Legal,ML Engineer,15.0,1.0,No,Office,Lucknow,Startup,Married,3.0,64.0,3,No,102152,146610,
2634,Elizabeth Estrada,48.0,Male,Bachelor's,Sales,HR Executive,24.0,1.0,No,Remote,Ghaziabad,Medium,Single,6.0,91.0,2,Yes,175385,159064,
3544,Jose Taylor,53.0,Male,High School,Administration,DevOps Engineer,16.0,1.0,No,Office,Ghaziabad,Startup,Single,3.0,99.0,3,No,193547,129123,
2158,Kelly Hall,47.0,Male,Master's,Operations,DevOps Engineer,16.0,3.0,No,Hybrid,Gurgaon,Startup,Single,5.0,98.0,10,No,170271,169379,
3611,Gene Sosa,48.0,Female,Bachelor's,Customer Support,Data Scientist,16.0,5.0,No,Hybrid,Delhi,Large,Married,5.0,66.0,1,No,23535,162477,
975,Linda Russell,33.0,Female,Bachelor's,Customer Support,Marketing Executive,4.0,2.0,Yes,Office,Delhi,Medium,Married,1.0,90.0,1,No,368460,294873,
2848,Elizabeth Atkins,30.0,Female,Master's,Operations,Cyber Security Analyst,4.0,3.0,No,Office,Gurgaon,Startup,Married,4.0,42.0,1,No,146887,112751,
1559,Kathy Dunn,59.0,Female,Bachelor's,Administration,HR Executive,9.0,1.0,No,Remote,Chennai,Large,Single,2.0,50.0,6,No,32022,95674,
4439,David Coleman,51.0,Female,Bachelor's,,QA Engineer,6.0,1.0,Yes,Remote,Gurgaon,Startup,Married,5.0,83.0,4,No,182736,103493,
1618,Tyler Smith,24.0,Female,Master's,Marketing,Data Engineer,2.0,2.0,Yes,Hybrid,Kolkata,Large,Single,7.0,61.0,1,No,147652,141394,
2291,Benjamin Smith,40.0,Male,,Legal,QA Engineer,2.0,2.0,No,,Pune,Large,Married,5.0,99.0,2,No,167953,104159,
2513,Joseph Lee,56.0,Male,Bachelor's,IT,Cyber Security Analyst,28.0,2.0,Yes,Remote,Indore,Large,Married,2.0,68.0,18,No,149935,197759,
4248,Jason Whitney,59.0,Male,Bachelor's,Sales,Backend Developer,,2.0,No,Remote,Noida,Medium,Married,,71.0,1,No,178468,153210,
617,Anthony Kennedy,58.0,Male,,Administration,Sales Manager,23.0,5.0,No,Hybrid,Faridabad,Medium,Single,5.0,,18,No,87594,187908,
1384,Michelle Wheeler,47.0,Male,Master's,HR,Frontend Developer,15.0,1.0,No,Hybrid,Ghaziabad,Medium,Married,10.0,54.0,1,No,129079,135196,
3432,Mr. Roger Daniel MD,25.0,Male,High School,Marketing,Data Scientist,1.0,2.0,Yes,Office,Delhi,Medium,Married,6.0,68.0,0,No,61566,109293,
2126,Jesse Murphy,57.0,Male,PhD,Finance,Accountant,4.0,1.0,No,Office,Ahmedabad,Medium,Married,7.0,,1,No,23340,128726,
347,Rita Callahan,54.0,Male,Master's,Legal,Business Analyst,12.0,3.0,No,,Delhi,Medium,Married,4.0,90.0,9,Yes,108741,150176,
233,James Matthews,57.0,Female,High School,Administration,QA Engineer,,3.0,Yes,Office,Pune,Medium,Married,3.0,91.0,0,No,173322,91801,
3979,Eduardo Hicks,25.0,Female,Master's,HR,ML Engineer,4.0,3.0,Yes,Hybrid,Kolkata,Medium,Married,7.0,46.0,4,No,101557,139695,
1504,James Clark,56.0,Male,Bachelor's,Legal,Backend Developer,12.0,4.0,Yes,Hybrid,Noida,Large,Single,0.0,99.0,2,No,73165,140046,
4060,David Waller,36.0,Male,Bachelor's,Customer Support,HR Manager,1.0,,Yes,Remote,Delhi,Medium,Married,3.0,82.0,1,No,135433,103237,
2276,Kaitlin Jordan,40.0,Male,Master's,Customer Support,Sales Executive,9.0,1.0,No,Office,Bangalore,Large,Single,5.0,82.0,0,No,57621,124190,
2549,Ashley Berger,51.0,Female,Bachelor's,Sales,Marketing Executive,11.0,5.0,No,Remote,Bangalore,Medium,Married,5.0,72.0,8,Yes,56376,131683,
283,Erik Hester,32.0,Female,Bachelor's,Finance,Sales Executive,9.0,5.0,Yes,Office,Mumbai,Enterprise,Married,5.0,96.0,3,No,29290,140146,
1006,Isaac Randolph,49.0,Female,Bachelor's,Sales,HR Executive,1.0,3.0,No,Hybrid,Gurgaon,Medium,Single,5.0,68.0,0,No,147240,80353,
3715,Chase Smith,29.0,Male,Bachelor's,Finance,HR Executive,3.0,4.0,No,Office,Indore,Large,Married,10.0,66.0,2,No,84796,103681,
1587,Carla Brown,31.0,Male,Diploma,IT,QA Engineer,1.0,4.0,No,Office,Lucknow,Medium,Married,2.0,60.0,0,No,133707,80776,
386,Ernest Brown,29.0,Male,Bachelor's,HR,DevOps Engineer,0.0,1.0,Yes,Office,Mumbai,Medium,Married,3.0,57.0,0,No,187856,97090,
1746,David Atkinson,39.0,Female,Bachelor's,Customer Support,Sales Executive,,2.0,No,Office,Ghaziabad,Enterprise,Single,9.0,43.0,3,No,76536,121120,
313,Paul Berg,60.0,Male,Diploma,Sales,HR Executive,31.0,,No,Office,Jaipur,Medium,Single,1.0,93.0,6,No,138686,163946,
2945,John Evans,57.0,Male,Bachelor's,Marketing,QA Engineer,3.0,5.0,No,Office,Chennai,Large,Married,,49.0,2,No,33650,101491,
947,Stephanie Lopez,33.0,Female,High School,Operations,DevOps Engineer,8.0,4.0,No,Hybrid,Bangalore,Startup,Single,8.0,50.0,7,No,60443,100786,
2088,Stephen Ferguson,36.0,Female,Diploma,Legal,Network Engineer,0.0,2.0,No,,Lucknow,Enterprise,Single,,77.0,0,No,35095,95738,
2917,Amber Little,27.0,Male,Bachelor's,Research,Product Manager,7.0,4.0,No,Office,Lucknow,Large,Single,10.0,90.0,2,No,144168,153784,
3679,Catherine Mcdowell,49.0,Female,Bachelor's,Marketing,Cloud Engineer,12.0,4.0,No,Office,Kolkata,Startup,Single,0.0,63.0,10,No,165662,123769,
3884,Lisa Rogers,60.0,Female,Bachelor's,IT,Network Engineer,7.0,1.0,No,Office,Lucknow,Enterprise,Married,0.0,93.0,4,No,130975,115332,
2601,Sarah Ross,51.0,Female,Bachelor's,Customer Support,Business Analyst,12.0,1.0,No,Office,Mumbai,Medium,Single,,79.0,5,No,61214,118727,
441,Mary Nguyen,34.0,Male,Bachelor's,IT,Frontend Developer,7.0,4.0,Yes,Remote,Delhi,Medium,Married,6.0,59.0,7,No,156824,115672,
302,David Smith,21.0,Male,High School,HR,Network Engineer,1.0,2.0,No,Remote,Mumbai,Large,Married,0.0,81.0,0,Yes,103791,93806,
1478,David Bean,56.0,Male,Bachelor's,Customer Support,Data Scientist,4.0,4.0,No,Office,Hyderabad,Large,Married,3.0,56.0,3,No,96206,122413,
4242,Melody Gray,46.0,Male,High School,Customer Support,DevOps Engineer,4.0,4.0,No,Office,Ahmedabad,Startup,Single,3.0,66.0,0,No,182292,95453,
4152,Rachel Trevino DVM,53.0,Female,PhD,Customer Support,QA Engineer,29.0,1.0,No,Office,Jaipur,Medium,Married,1.0,76.0,20,No,119293,201376,
3087,Anna Simmons,39.0,Male,Master's,Customer Support,Network Engineer,10.0,1.0,Yes,Office,Ghaziabad,Enterprise,Married,6.0,60.0,10,No,194821,146241,
1901,Francisco Bowen,40.0,Male,Diploma,Administration,Network Engineer,,5.0,No,Hybrid,Faridabad,Large,Single,3.0,48.0,5,Yes,166692,139184,
3478,Jason Johnson,37.0,Female,Bachelor's,Administration,HR Executive,16.0,4.0,Yes,Office,Noida,Enterprise,Married,3.0,93.0,9,No,26222,150543,
3504,Laura Wallace,58.0,Female,Master's,Administration,Cloud Engineer,28.0,1.0,No,Office,Chennai,Large,Single,3.0,84.0,0,Yes,135010,205686,
2238,Kathryn Richardson,34.0,Male,Diploma,Finance,QA Engineer,8.0,2.0,No,Hybrid,Bangalore,Large,Married,10.0,98.0,3,No,55757,116539,
745,Laura Mosley,23.0,Female,Bachelor's,Operations,Business Analyst,3.0,1.0,Yes,Hybrid,Chennai,Large,Married,6.0,51.0,1,No,166729,108279,
4770,Richard Bolton,55.0,Male,Master's,IT,Backend Developer,34.0,5.0,Yes,,Gurgaon,Large,Married,0.0,62.0,7,No,142431,216420,
4061,Thomas Donaldson,42.0,Female,Diploma,HR,Accountant,18.0,2.0,No,Remote,Indore,Medium,Single,3.0,54.0,13,No,160252,116001,
258,Shannon Cole,60.0,Male,Bachelor's,Customer Support,Cyber Security Analyst,23.0,2.0,Yes,Office,Ahmedabad,Medium,Married,4.0,87.0,14,No,89443,178620,
3024,Teresa Fox,30.0,Female,High School,HR,Data Scientist,10.0,5.0,No,Remote,Faridabad,Large,Married,0.0,85.0,3,Yes,76746,141054,
2670,Vincent Huynh,49.0,Female,Diploma,Customer Support,Software Engineer,18.0,3.0,Yes,Office,Kolkata,Medium,Single,6.0,84.0,11,No,93095,139473,
4031,Kristi Miller,27.0,Male,Diploma,Sales,QA Engineer,7.0,1.0,No,Hybrid,Faridabad,Medium,Married,3.0,89.0,3,No,56811,91246,
1692,Joshua Bailey,,Female,Master's,Sales,Frontend Developer,13.0,3.0,No,Hybrid,Indore,Enterprise,Single,5.0,68.0,10,Yes,20503,162061,
518,Karen Dixon,39.0,Female,Diploma,Marketing,Marketing Manager,7.0,2.0,No,Remote,Noida,Large,Single,1.0,81.0,0,Yes,187499,127655,
3321,Paul Morrow,22.0,Male,Master's,Customer Support,Full Stack Developer,2.0,4.0,Yes,,Hyderabad,Enterprise,Married,5.0,62.0,2,Yes,100501,155174,
555,Laura Torres,25.0,Male,Master's,Legal,Frontend Developer,4.0,5.0,No,Office,Mumbai,Startup,Married,5.0,86.0,4,Yes,130379,126051,
2700,Grace Turner,,Female,Diploma,Customer Support,QA Engineer,5.0,3.0,Yes,,Pune,Medium,Married,2.0,89.0,2,No,186909,104442,
3768,Susan Miller,30.0,Female,Master's,Legal,Accountant,0.0,5.0,Yes,Remote,Bangalore,Startup,Married,1.0,67.0,0,Yes,140744,109327,
152,Benjamin Patel,44.0,Female,Bachelor's,Administration,QA Engineer,0.0,4.0,No,Office,Gurgaon,Enterprise,Single,7.0,60.0,0,No,116019,106459,
2396,Jeanne Velez,44.0,Male,Bachelor's,Legal,Sales Executive,14.0,3.0,No,Hybrid,Noida,Enterprise,Single,5.0,98.0,5,No,57329,149956,
3780,Andrew Bush,31.0,Male,Master's,Operations,Project Manager,11.0,1.0,No,Hybrid,Mumbai,Large,Single,4.0,62.0,2,No,184581,156434,
4859,Maureen Cole,49.0,Male,High School,Operations,Sales Manager,5.0,,No,Hybrid,Delhi,Large,Divorced,1.0,92.0,0,No,163677,106960,
918,Ashley Brooks,25.0,Male,Bachelor's,IT,Full Stack Developer,3.0,2.0,No,Remote,Kolkata,Medium,Single,7.0,71.0,3,No,178178,105207,
531,Melissa Higgins,33.0,Male,Bachelor's,Administration,Marketing Executive,12.0,2.0,No,Office,Delhi,Medium,Single,9.0,94.0,2,No,88259,125346,
2119,Tanya Smith,34.0,Female,PhD,Customer Support,Business Analyst,10.0,1.0,No,Hybrid,Ghaziabad,Large,Divorced,0.0,81.0,0,No,169119,151044,
2801,Jeremy Payne,36.0,Male,Diploma,Legal,Database Administrator,11.0,1.0,No,Hybrid,Delhi,Startup,Married,7.0,40.0,9,No,115160,108497,
3202,Eric Fleming,43.0,Female,Bachelor's,HR,Business Analyst,16.0,,Yes,Remote,Bangalore,Large,Married,3.0,55.0,11,No,128521,153632,
3655,Brandon Roberts,46.0,Male,Diploma,,Data Engineer,9.0,5.0,No,Office,Mumbai,Medium,Single,6.0,51.0,2,Yes,115236,136688,
3648,Daniel Willis,,Male,Master's,Operations,ML Engineer,8.0,5.0,No,Hybrid,Delhi,Medium,Married,7.0,57.0,0,Yes,24719,168514,
1748,Jamie Murphy,29.0,Female,Master's,HR,Marketing Manager,9.0,5.0,No,Office,Mumbai,Startup,Single,8.0,96.0,7,No,73445,145631,
1091,Kaitlyn Butler,35.0,Male,Master's,Operations,Software Engineer,9.0,5.0,No,Hybrid,Faridabad,Medium,Married,6.0,97.0,5,No,164892,137938,
3892,Nicholas Barajas,31.0,Male,Bachelor's,Marketing,Frontend Developer,8.0,4.0,Yes,Office,Indore,Large,Single,2.0,44.0,3,Yes,65472,136693,
2080,Willie Robinson,30.0,Male,Bachelor's,Legal,Backend Developer,6.0,4.0,No,Office,Lucknow,Enterprise,Divorced,1.0,94.0,1,No,152910,131893,
1483,Justin Lee,52.0,Female,Master's,Legal,Project Manager,18.0,3.0,Yes,,Pune,Medium,Married,7.0,53.0,18,No,109854,181080,
3922,Brian Hall,44.0,Female,Diploma,,ML Engineer,9.0,4.0,Yes,Office,Gurgaon,Large,Single,0.0,75.0,5,Yes,65051,153066,
1998,Martin Durham,,Male,Master's,Sales,Sales Manager,5.0,,No,Remote,Gurgaon,Large,Single,5.0,53.0,0,No,90297,121215,
3270,Jessica Mcclain,,Male,High School,HR,Backend Developer,1.0,3.0,Yes,Office,Delhi,Medium,Single,2.0,,1,No,140029,86532,
3274,Mallory Barajas MD,59.0,Male,Bachelor's,HR,Sales Executive,17.0,2.0,No,Remote,Mumbai,Startup,Married,2.0,67.0,8,No,86327,118690,
3140,Juan Powell,55.0,Female,High School,Research,HR Manager,26.0,3.0,No,Remote,Bangalore,Medium,Married,0.0,68.0,18,No,42013,133082,
1825,Donald Martin,38.0,Male,Master's,Legal,Full Stack Developer,9.0,5.0,No,Remote,Chennai,Startup,Married,,41.0,4,Yes,123975,139863,
2256,Kenneth Guzman,57.0,Female,Diploma,IT,DevOps Engineer,15.0,1.0,No,Office,Chennai,Enterprise,Married,3.0,72.0,10,No,163703,154213,
1381,Ashley Hill,21.0,Male,Bachelor's,Sales,Sales Manager,0.0,1.0,Yes,Office,Mumbai,Medium,Single,3.0,49.0,0,No,49825,88951,
497,Steven Hughes,25.0,Female,Bachelor's,Sales,Finance Analyst,3.0,5.0,No,Office,Gurgaon,Startup,Married,6.0,57.0,0,No,135188,99898,
787,Clifford Espinoza,29.0,Male,Bachelor's,Finance,ML Engineer,0.0,3.0,No,Remote,Indore,Startup,Married,3.0,56.0,0,Yes,197501,120345,
1133,John Perez,23.0,Male,PhD,Customer Support,Project Manager,0.0,2.0,No,Office,Faridabad,Large,Married,5.0,61.0,0,No,109825,146151,
1936,Matthew Schroeder,56.0,Male,Master's,Marketing,Marketing Manager,1.0,2.0,No,Office,Lucknow,Medium,Single,1.0,62.0,0,No,184918,108999,
649,Jeremy Bailey,34.0,Male,Bachelor's,Marketing,Frontend Developer,2.0,3.0,Yes,Hybrid,Kolkata,Medium,Single,6.0,92.0,2,No,130733,104950,
756,Troy Lozano,54.0,Male,Bachelor's,Finance,HR Executive,33.0,3.0,Yes,Hybrid,Faridabad,Large,Single,1.0,65.0,7,Yes,196145,184861,
2527,Alicia Porter,49.0,Female,Bachelor's,Operations,Business Analyst,10.0,3.0,No,Hybrid,Bangalore,Large,Single,4.0,51.0,2,Yes,67141,133546,
3061,Jeremy Ponce,38.0,Female,High School,IT,Data Scientist,11.0,2.0,Yes,Office,Delhi,Large,Single,6.0,69.0,1,No,36944,140994,
